Date,Start Time,End Time,Activity,Category,,Timestamp
"Saturday, 10 July 2021",23:20,23:40,Instagram,Social Media,,
"Saturday, 10 July 2021",23:45,23:59,Loki,Leisure,,
"Sunday, 11 July 2021",0:00,0:25,Loki,Leisure,,
"Sunday, 11 July 2021",0:25,0:50,Youtube,Compulsive,,
"Sunday, 11 July 2021",0:50,1:45,Documentary - Jagganath,Leisure,,
"Sunday, 11 July 2021",1:45,6:45,Sleep,Sleep,,
"Sunday, 11 July 2021",6:45,8:00,"Kachodi, ghewar, nariyal",Outside Task,,
"Sunday, 11 July 2021",8:00,8:20,Breakfast - Kachodi,Eating,,
"Sunday, 11 July 2021",8:20,11:20,Sleep,Sleep,,
"Sunday, 11 July 2021",11:20,11:30,Nidhi,Text Chat,,
"Sunday, 11 July 2021",11:30,11:40,Hair serum,Information,,
"Sunday, 11 July 2021",11:40,11:46,Boat speaker,Information,,
"Sunday, 11 July 2021",11:46,12:00,Time tracker,Time Tracker,,
"Sunday, 11 July 2021",12:01,12:30,"Activity tracker, case study",Writing,,
"Sunday, 11 July 2021",12:30,13:00,Lunch,Eating,,
"Sunday, 11 July 2021",13:00,14:00,Bath,Extra,,
"Sunday, 11 July 2021",14:00,15:00,plant,Plants,,
"Sunday, 11 July 2021",15:00,16:00,"Activity tracker, case study",Writing,,
"Sunday, 11 July 2021",16:00,20:00,Mathura - Gokul berrage,Outside Task,,
"Sunday, 11 July 2021",16:00,20:00,"samosa, colddrink, peanuts, rajbhog",Eating,,
"Sunday, 11 July 2021",20:00,20:30,About earphones,Compulsive,,
"Sunday, 11 July 2021",20:30,22:28,"Activity tracker, case study",Writing,,
"Sunday, 11 July 2021",22:28,23:20,Kedarnath,Information,,
"Sunday, 11 July 2021",23:20,23:30,Kedarnath,Information,,
"Sunday, 11 July 2021",23:30,23:40,Instagram,Social Media,,
"Sunday, 11 July 2021",23:40,23:59,Masturbation,Masturbate,,
"Monday, 12 July 2021",0:00,0:30,Music,Music,,
"Monday, 12 July 2021",0:30,6:30,Sleep,Sleep,,
"Monday, 12 July 2021",6:30,9:00,Sleep,Sleep,,
"Monday, 12 July 2021",9:00,10:00,Documents print,Outside Task,,
"Monday, 12 July 2021",10:00,11:00,Freedom from known,Read,,
"Monday, 12 July 2021",11:00,13:00,AT0046,office Work,,
"Monday, 12 July 2021",13:00,13:20,eating - daal chawal,Eating,,
"Monday, 12 July 2021",13:00,13:20,Thai cave,Information,,
"Monday, 12 July 2021",13:20,16:00,AT0046,office Work,,
"Monday, 12 July 2021",16:00,16:10,Thai cave,Information,,
"Monday, 12 July 2021",16:00,16:10,Chay,Eating,,
"Monday, 12 July 2021",16:10,16:40,AT0046,office Work,,
"Monday, 12 July 2021",16:40,17:20,Abhinav,Phone Call,,
"Monday, 12 July 2021",17:20,18:00,AT0046,office Work,,
"Monday, 12 July 2021",18:00,18:30,Abhishek and team,Office call,,
"Monday, 12 July 2021",18:30,18:40,Abhishek,Office call,,
"Monday, 12 July 2021",18:40,20:00,Out,Friends,,
"Monday, 12 July 2021",18:40,20:00,"Juice, Natkhat, 2*Puffcorn, 1*Peanuts ",Eating,,
"Monday, 12 July 2021",20:00,20:25,AT0046,office Work,,
"Monday, 12 July 2021",20:25,20:40,Shubh,Office call,,
"Monday, 12 July 2021",20:40,21:15,AT0046,office Work,,
"Monday, 12 July 2021",21:15,21:28,Time tracker,Time Tracker,,
"Monday, 12 July 2021",21:28,21:33,Time tarcker,Time Tracker,,
"Monday, 12 July 2021",21:40,22:20,Thai cave,Information,,
"Monday, 12 July 2021",22:20,23:00,Instagram,Social Media,,
"Monday, 12 July 2021",23:00,23:15,Converse - relationship - women,Writing,,
"Monday, 12 July 2021",23:15,23:40,Masturbate,Masturbate,,
"Monday, 12 July 2021",23:40,23:59,"Watched JK podcast while sleeping, I don't remember it, but It helped me fall asleep",Not-Sleep,,
"Tuesday, 13 July 2021",0:00,6:00,Sleep,Sleep,,
"Tuesday, 13 July 2021",6:00,8:00,Sleep,Sleep,,
"Tuesday, 13 July 2021",8:00,9:00,Sleep,Sleep,,
"Tuesday, 13 July 2021",9:00,9:40,Teja,Phone Call,,
"Tuesday, 13 July 2021",9:40,9:50,Ubuntu fix,Inside Task,,
"Tuesday, 13 July 2021",9:50,9:58,TIme tarcker,Time Tracker,,
"Tuesday, 13 July 2021",9:59,10:30,Writing,Writing,,
"Tuesday, 13 July 2021",10:30,11:00,AT0046,office Work,,
"Tuesday, 13 July 2021",11:00,11:30,Stand up,Office call,,
"Tuesday, 13 July 2021",11:30,13:00,AT0046,office Work,,
"Tuesday, 13 July 2021",13:00,13:30,"Lunch - 2*roti, rayta, ghiya aloo",Eating,,
"Tuesday, 13 July 2021",13:00,13:30,Kerla flood,Information,,
"Tuesday, 13 July 2021",13:30,15:30,Graph,Study,,
"Tuesday, 13 July 2021",15:30,15:45,Popcorn,Eating,,
"Tuesday, 13 July 2021",15:45,16:00,Kerla flood,Information,,
"Tuesday, 13 July 2021",16:00,18:30,AT0046,office Work,,
"Tuesday, 13 July 2021",16:20,17:00,Krishna,Office call,,
"Tuesday, 13 July 2021",17:00,17:30,Abhishek and team,Office call,,
"Tuesday, 13 July 2021",17:30,18:30,Anshul,Office call,,
"Tuesday, 13 July 2021",18:30,20:00,Out,Friends,,
"Tuesday, 13 July 2021",18:30,20:00,"Dosa, omlet, juice",Eating,,
"Tuesday, 13 July 2021",20:00,20:20,Writing,Writing,,
"Tuesday, 13 July 2021",20:20,20:40,"dinner - 2*paratha, bhindi, paneer bhurji",Eating,,
"Tuesday, 13 July 2021",20:20,20:50,Evrest,Information,,
"Tuesday, 13 July 2021",20:50,21:55,Nidhi,Phone Call,,
"Tuesday, 13 July 2021",21:55,22:00,Memoir,Writing,,
"Tuesday, 13 July 2021",22:00,22:27,Time tracker,Time Tracker,,
"Tuesday, 13 July 2021",22:27,22:39,Activity tracker,Writing,,
"Tuesday, 13 July 2021",22:39,23:59,"Kerala flood documentary, etc",Information,,
"Wednesday, 14 July 2021",0:00,9:00,Sleep,Sleep,,
"Wednesday, 14 July 2021",9:00,9:30,Chay,Eating,,
"Wednesday, 14 July 2021",9:30,10:30,Writing,Writing,,
"Wednesday, 14 July 2021",10:30,10:50,bath,Extra,,
"Wednesday, 14 July 2021",10:50,11:00,At0046,office Work,,
"Wednesday, 14 July 2021",11:00,11:30,Stand up,Office call,,
"Wednesday, 14 July 2021",11:30,13:00,At0046,office Work,,
"Wednesday, 14 July 2021",13:00,13:30,lunch - ,Eating,,
"Wednesday, 14 July 2021",13:00,13:30,tigers,Information,,
"Wednesday, 14 July 2021",13:30,14:00,At0046,office Work,,
"Wednesday, 14 July 2021",14:00,14:30,Graph,Study,,
"Wednesday, 14 July 2021",14:30,15:30,testing,office Work,,
"Wednesday, 14 July 2021",15:30,15:45,chay,Eating,,
"Wednesday, 14 July 2021",15:45,16:30,Abhishek,Office call,,
"Wednesday, 14 July 2021",16:30,17:00,"At0046, graph",Study,,
"Wednesday, 14 July 2021",17:00,17:30,abhishek and team,Office call,,
"Wednesday, 14 July 2021",17:30,18:00,"amma, and pintu chacha confrontation",Outside Task,,
"Wednesday, 14 July 2021",18:00,18:40,"Arpit Pnadey, padda",Phone Call,,
"Wednesday, 14 July 2021",18:40,19:20,Abhishek,Office call,,
"Wednesday, 14 July 2021",19:20,20:00,out,Friends,,
"Wednesday, 14 July 2021",20:00,20:10,Office,office Work,,
"Wednesday, 14 July 2021",20:10,20:40,"dinner, idli and mango rabdi",Eating,,
"Wednesday, 14 July 2021",20:10,20:40,Writing about confrontation,Writing,,
"Wednesday, 14 July 2021",20:40,22:15,Tripathi,Phone Call,,
"Wednesday, 14 July 2021",22:15,20:40,Notebook ->sorted-> cause and effect,Writing,,
"Wednesday, 14 July 2021",20:40,22:51,Time tracker,Time Tracker,,
"Wednesday, 14 July 2021",22:51,23:30,Instagram,Social Media,,
"Wednesday, 14 July 2021",23:30,23:59,Masturbate,Masturbate,,
"Thursday, 15 July 2021",0:00,0:15,Masturbate,Masturbate,,
"Thursday, 15 July 2021",0:15,0:50,Flipkart - earphone,Compulsive,,
"Thursday, 15 July 2021",0:50,1:15,"Namkeen, juice",Eating,,
"Thursday, 15 July 2021",1:15,1:30,Tiger documentart,Information,,
"Thursday, 15 July 2021",1:30,7:30,Sleep,Sleep,,
"Thursday, 15 July 2021",7:30,8:00,fresh,Extra,,
"Thursday, 15 July 2021",8:00,8:30,mom's knee,Outside Task,,
"Thursday, 15 July 2021",8:30,8:40,"Chay, fan",Eating,,
"Thursday, 15 July 2021",8:40,9:30,writing and planning,Writing,,
"Thursday, 15 July 2021",9:30,10:25,"conversation with mom, related to amma",Conversation,,
"Thursday, 15 July 2021",10:25,11:00,Laptop set up,office Work,,
"Thursday, 15 July 2021",11:00,11:10,standup,Office call,,
"Thursday, 15 July 2021",11:10,11:25,fresh,Extra,,
"Thursday, 15 July 2021",11:25,13:00,AT0046,office Work,,
"Thursday, 15 July 2021",13:00,13:30,"Lunch - 2*roti, mango",Eating,,
"Thursday, 15 July 2021",13:00,13:30,Chennai flood Documentary,Information,,
"Thursday, 15 July 2021",13:30,14:30,AT0046,office Work,,
"Thursday, 15 July 2021",14:30,15:30,Abhishek ,Office call,,
"Thursday, 15 July 2021",15:30,16:00,brida,Read,,
"Thursday, 15 July 2021",16:00,17:00,AT0046,office Work,,
"Thursday, 15 July 2021",17:00,17:30,Abhishek ,Office call,,
"Thursday, 15 July 2021",17:30,18:30,"Checking my collected coins, listening music, and browsing earphones",Not-Sleep,,
"Thursday, 15 July 2021",18:30,19:30,out,Friends,,
"Thursday, 15 July 2021",19:30,20:00,getting ready,Inside Task,,
"Thursday, 15 July 2021",20:00,21:00,Dinner in a wedding,Eating,,
"Thursday, 15 July 2021",21:00,21:21,Time tracker,Time Tracker,,
"Thursday, 15 July 2021",21:22,21:45,To-do,Writing,,
"Thursday, 15 July 2021",21:45,22:00,Image to text,Writing,,
"Thursday, 15 July 2021",22:00,22:40,Loki,Leisure,,
"Thursday, 15 July 2021",22:40,23:00,Instagram,Social Media,,
"Thursday, 15 July 2021",23:00,23:20,Masturbate,Masturbate,,
"Thursday, 15 July 2021",23:20,23:30, lying in bed,Not-Sleep,,
"Thursday, 15 July 2021",23:30,23:59,Sleep,Sleep,,
"Friday, 16 July 2021",0:00,6:30,Sleep,Sleep,,
"Friday, 16 July 2021",6:30,8:20,Sleep - extra,Sleep,,
"Friday, 16 July 2021",8:20,9:20,"Brush, bath, fresh, getting ready",Extra,,
"Friday, 16 July 2021",9:20,9:30,Noting,Writing,,
"Friday, 16 July 2021",9:30,9:41,Time tracker,Time Tracker,,
"Friday, 16 July 2021",9:42,10:20,"- All the things I want to do, 
- How mind derives me sometimes, 
- What is Yoga?",Thinking,,
"Friday, 16 July 2021",10:20,11:05,Questions on Habits/compulsion,Writing,,
"Friday, 16 July 2021",11:05,11:15,Stand up,office Work,,
"Friday, 16 July 2021",11:15,11:20,Plant check,Plants,,
"Friday, 16 July 2021",11:20,11:35,toggle app setup,Inside Task,,
"Friday, 16 July 2021",11:35,11:50,Setup,Nothing,,
"Friday, 16 July 2021",11:50,13:00,AT0046-30,office Work,,
"Friday, 16 July 2021",13:00,13:11,Lunch,Eating,,
"Friday, 16 July 2021",13:11,15:45,AT0046-30,office Work,,
"Friday, 16 July 2021",15:45,16:10,Chay,Eating,,
"Friday, 16 July 2021",15:45,16:10,rest,Not-Sleep,,
"Friday, 16 July 2021",16:10,17:35,AT0046-30,office Work,,
"Friday, 16 July 2021",17:35,18:20,Brida,Read,,
"Friday, 16 July 2021",18:20,18:40,Mill,Inside Task,,
"Friday, 16 July 2021",18:40,19:40,Out,Friends,,
"Friday, 16 July 2021",19:40,19:50,Writing,Writing,,
"Friday, 16 July 2021",19:50,20:00,Brida,Read,,
"Friday, 16 July 2021",20:00,21:00,"Memoir, thinking",Writing,,
"Friday, 16 July 2021",21:00,21:20,"Dinner - 2*paratha, kashifal, mango",Eating,,
"Friday, 16 July 2021",21:00,21:20,Whales,Information,,
"Friday, 16 July 2021",21:20,21:30,irritation becuase of heat,Compulsive,,
"Friday, 16 July 2021",21:30,23:40,Haseen Dilruba,Leisure,,
"Friday, 16 July 2021",23:40,23:59,Haseen Dilruba,Writing,,
"Saturday, 17 July 2021",0:00,0:40,Instagram,Social Media,,
"Saturday, 17 July 2021",0:40,1:00,Masturbate,Masturbate,,
"Saturday, 17 July 2021",1:00,1:20,Instagram,Social Media,,
"Saturday, 17 July 2021",1:20,1:30,Podcast,Not-Sleep,,
"Saturday, 17 July 2021",1:30,9:30,Sleep,Sleep,,
"Saturday, 17 July 2021",9:30,10:10,"Chay, fan",Eating,,
"Saturday, 17 July 2021",9:30,10:10,"Checking out Instagram, whastapp, groww",Social Media,,
"Saturday, 17 July 2021",10:05,10:35,"Birla, Ambani - heriditary rihces",Information,,
"Saturday, 17 July 2021",10:35,10:45,Bluetooth error,Inside Task,,
"Saturday, 17 July 2021",10:45,10:57,Time tracker,Time Tracker,,
"Saturday, 17 July 2021",10:58,11:40,"Misc - Toggle, Instagram ",Compulsive,,
"Saturday, 17 July 2021",11:40,12:00,"writing, todo",Writing,,
"Saturday, 17 July 2021",12:00,12:20,"Lunch, movie, somehthing",Eating,,
"Saturday, 17 July 2021",12:20,14:20,Thiking in leisure,Thinking,,
"Saturday, 17 July 2021",14:10,14:50,Keep organise,Writing,,
"Saturday, 17 July 2021",14:50,15:15,"Insgaram, compulsive",Compulsive,,
"Saturday, 17 July 2021",15:15,15:40,netflix brain memory,Information,,
"Saturday, 17 July 2021",15:40,16:15,about brain,Information,,
"Saturday, 17 July 2021",16:15,17:25,"About books, about brain",Compulsive,,
"Saturday, 17 July 2021",17:25,18:00,Brida,Read,,
"Saturday, 17 July 2021",18:00,18:20,Keep organise,Writing,,
"Saturday, 17 July 2021",18:20,19:20,"Out, anger",Friends,,
"Saturday, 17 July 2021",19:20,20:20,"call sharad, rohit",Phone Call,,
"Saturday, 17 July 2021",20:20,20:40,dinner,Eating,,
"Saturday, 17 July 2021",20:40,23:00,"writing, about anger , and past",Writing,,
"Saturday, 17 July 2021",23:00,23:30,Instagram,Social Media,,
"Saturday, 17 July 2021",23:30,23:59,Instagram and Masturbate,Masturbate,,
"Sunday, 18 July 2021",0:00,0:10,"Tapsya text, Instagram",Text Chat,,
"Sunday, 18 July 2021",0:10,8:00,Sleep,Sleep,,
"Sunday, 18 July 2021",8:00,9:00,"Dropped mom, amma, kachodi",Outside Task,,
"Sunday, 18 July 2021",9:00,13:30,"Solitude - Brida, writing about past, Not going out",Read,,
"Sunday, 18 July 2021",13:30,14:00,"whales, lunch",Information,,
"Sunday, 18 July 2021",13:30,14:00,"lunch - 2*roti, aloo tamatar",Eating,,
"Sunday, 18 July 2021",14:00,14:30,Brida,Read,,
"Sunday, 18 July 2021",14:30,15:00,"Thinking about after life, after reading brida",Thinking,,
"Sunday, 18 July 2021",15:00,16:30,Sleep,Sleep,,
"Sunday, 18 July 2021",16:30,17:00,"Sitting on my chain, and was contemplating what should I do? read? draw? I chose reading brida for a while",Read,,
"Sunday, 18 July 2021",17:00,18:00,thinking about nothing,Thinking,,
"Sunday, 18 July 2021",18:00,18:30,"Ghevar, water",Outside Task,,
"Sunday, 18 July 2021",18:30,19:00,"eating ghewar, listening to old songs",Eating,,
"Sunday, 18 July 2021",18:30,19:00,"eating ghewar, listening to old songs",Music,,
"Sunday, 18 July 2021",19:00,19:30,Sketching,Sketch,,
"Sunday, 18 July 2021",19:30,19:40,"reading brida and buddha, while walking",Read,,
"Sunday, 18 July 2021",19:40,20:20,dinner,Eating,,
"Sunday, 18 July 2021",20:20,22:00,Souls - pixel,Leisure,,
